AGS,mun_name,municipality_area_m2,rp,thesis_group,total_area_m2,flooded_area_m2,flooded_landcover_total_area_m2,original_flood_area_m2,flood_share_of_group,share_of_lc_flooded_area,share_of_original_flood_area
15083245,"Gröningen, Stadt",59740558.31405812,rp100,artificial,2425055.6470173416,117363.61633969627,8416559.886434017,8416559.904610204,0.04839625700302827,0.013944368949226554,0.013944368919112651
15083245,"Gröningen, Stadt",59740558.31405812,rp100,open_or_seasonal,52315585.981988534,6221912.841819619,8416559.886434017,8416559.904610204,0.11893038613696746,0.7392465479688709,0.739246546372413
15083245,"Gröningen, Stadt",59740558.31405812,rp100,perennial_vegetation,4595415.0173258,1865544.866677992,8416559.886434017,8416559.904610204,0.4059578644462899,0.2216517070929318,0.22165170661425845
15083245,"Gröningen, Stadt",59740558.31405812,rp100,water,404496.36764865124,211738.56159670957,8416559.886434017,8416559.904610204,0.5234622076523252,0.025157375988970755,0.025157375934641533
15083270,"Haldensleben, Stadt",156431520.31214672,rp100,artificial,11691290.731608778,343520.7035864723,6523532.027583383,6523532.050273442,0.02938261578404887,0.052658698100042624,0.05265869791688587
15083270,"Haldensleben, Stadt",156431520.31214672,rp100,open_or_seasonal,85047583.17792925,3340431.6354614343,6523532.027583383,6523532.050273442,0.039277208247915404,0.5120587469084419,0.5120587451274062
15083270,"Haldensleben, Stadt",156431520.31214672,rp100,perennial_vegetation,59109513.24358572,2838392.1010297732,6523532.027583383,6523532.050273442,0.04801920951933709,0.4351005082872636,0.43510050677390305
15083270,"Haldensleben, Stadt",156431520.31214672,rp100,water,583113.4012436519,1187.5875057038465,6523532.027583383,6523532.050273442,0.002036632159663944,1.8204670425198843e-4,1.8204670361879612e-4
15083320,Hötensleben,60801332.43739974,rp100,artificial,2094568.3891319996,0,1499123.8853241922,1499123.8520210157,0,0,0
15083320,Hötensleben,60801332.43739974,rp100,open_or_seasonal,52419154.209788814,131985.54835894363,1499123.8853241922,1499123.8520210157,0.0025178877902287196,0.08804178870807676,0.08804179066393333
15083320,Hötensleben,60801332.43739974,rp100,perennial_vegetation,6100069.073895813,1367138.3369652487,1499123.8853241922,1499123.8520210157,0.2241185010208622,0.9119582112919233,0.9119582315511602
15083320,Hötensleben,60801332.43739974,rp100,water,187535.70874028967,0,1499123.8853241922,1499123.8520210157,0,0,0
15083361,Loitsche-Heinrichsberg,31180691.52007647,rp100,artificial,1635019.2469214122,230618.00669508567,15103948.76583261,15103948.751621803,0.14104910821650432,0.015268722787035538,0.015268722801401376
15083361,Loitsche-Heinrichsberg,31180691.52007647,rp100,open_or_seasonal,20567616.007046334,11093433.760433227,15103948.76583261,15103948.751621803,0.5393641030945291,0.734472417274629,0.7344724179656699
15083361,Loitsche-Heinrichsberg,31180691.52007647,rp100,perennial_vegetation,8537456.374057047,3341278.1326068244,15103948.76583261,15103948.751621803,0.3913669348589632,0.22121884709813733,0.22121884730627486
15083361,Loitsche-Heinrichsberg,31180691.52007647,rp100,water,440597.74272049253,438618.8660974729,15103948.76583261,15103948.751621803,0.9955086546499287,0.029040012840198078,0.029040012867520868
15083390,Niedere Börde,78194040.25025055,rp100,artificial,5008095.238005716,47609.12282014674,3651283.4738715,3651283.443933975,0.009506433196167664,0.013039010298936391,0.013039010405845567
15083390,Niedere Börde,78194040.25025055,rp100,open_or_seasonal,61157327.90699234,2415226.8134152517,3651283.4738715,3651283.443933975,0.03949202648435381,0.6614733779775136,0.661473383401052
15083390,Niedere Börde,78194040.25025055,rp100,perennial_vegetation,11545761.125948293,1184941.5745173432,3651283.4738715,3651283.443933975,0.10263000954127395,0.3245274115244017,0.3245274141852599
15083390,Niedere Börde,78194040.25025055,rp100,water,482849.2056693861,3505.963118758346,3651283.4738715,3651283.443933975,0.007260989720171415,9.602001991483095e-4,9.602002070211625e-4
15083411,"Oebisfelde-Weferlingen, Stadt",121508027.6249815,rp100,artificial,4921053.02247634,408256.0894738078,4543420.346030584,4543420.152551478,0.08296112389139995,0.08985655263671252,0.08985655646320553
15083411,"Oebisfelde-Weferlingen, Stadt",121508027.6249815,rp100,open_or_seasonal,65934450.037174836,2427847.6089769257,4543420.346030584,4543420.152551478,0.036822140893085005,0.534365615344846,0.5343656381005185
15083411,"Oebisfelde-Weferlingen, Stadt",121508027.6249815,rp100,perennial_vegetation,49348615.70114237,1707316.6475798497,4543420.346030584,4543420.152551478,0.03459705248713445,0.37577783201844145,0.3757778480207385
15083411,"Oebisfelde-Weferlingen, Stadt",121508027.6249815,rp100,water,1303899.2109504489,0,4543420.346030584,4543420.152551478,0,0,0
15083415,"Oschersleben (Bode), Stadt",186555296.8483374,rp100,artificial,9708635.805503642,134326.39441858212,26748196.089627218,26748195.83917313,0.01383576406712414,0.005021886110318783,0.005021886157340717
15083415,"Oschersleben (Bode), Stadt",186555296.8483374,rp100,open_or_seasonal,162526638.7820924,23207720.055005286,26748196.089627218,26748195.83917313,0.14279333055131374,0.8676368296853145,0.8676368378093462
15083415,"Oschersleben (Bode), Stadt",186555296.8483374,rp100,perennial_vegetation,14231562.024393559,3393351.629762063,26748196.089627218,26748195.83917313,0.2384384527816202,0.1268628216419418,0.1268628228298093
15083415,"Oschersleben (Bode), Stadt",186555296.8483374,rp100,water,88446.601411201,12798.010441287948,26748196.089627218,26748195.83917313,0.1446975942217175,4.784625624249456e-4,4.784625669049825e-4
15083440,Rogätz,24048270.157926522,rp100,artificial,1514997.012053721,166617.9968503735,5399301.386122369,5399301.222785094,0.10997909271418771,0.030859176944377616,0.030859177877915804
15083440,Rogätz,24048270.157926522,rp100,open_or_seasonal,14586573.121552318,1963424.8608233551,5399301.386122369,5399301.222785094,0.1346049441813243,0.36364424217360336,0.36364425317440835
15083440,Rogätz,24048270.157926522,rp100,perennial_vegetation,6925418.665039191,2265111.3606418204,5399301.386122369,5399301.222785094,0.3270721194195127,0.4195193412362116,0.41951935392732537
15083440,Rogätz,24048270.157926522,rp100,water,1021279.6342675923,1004147.1678068199,5399301.386122369,5399301.222785094,0.9832245098346067,0.1859772396458074,0.1859772452719087
15083557,Westheide,51258605.551395096,rp100,artificial,2308863.449882995,15376.49331451687,664013.512294917,664013.5051401884,0.0066597673046866835,0.023156898210359773,0.023156898459874762
15083557,Westheide,51258605.551395096,rp100,open_or_seasonal,19585405.514941707,481563.6881686749,664013.512294917,664013.5051401884,0.024587884473532596,0.7252317599747755,0.7252317677891292
15083557,Westheide,51258605.551395096,rp100,perennial_vegetation,29320403.060421333,167073.3308117253,664013.512294917,664013.5051401884,0.005698193523036939,0.2516113418148648,0.2516113445259706
15083557,Westheide,51258605.551395096,rp100,water,43934.75877123354,0,664013.512294917,664013.5051401884,0,0,0
15083565,"Wolmirstedt, Stadt",54729424.11264736,rp100,artificial,6081099.051080738,897768.1149997853,25429781.627703384,25429780.858674616,0.14763254264707845,0.03530380748617009,0.03530380855380193
15083565,"Wolmirstedt, Stadt",54729424.11264736,rp100,open_or_seasonal,31880085.010787807,14238077.089404348,25429781.627703384,25429780.858674616,0.4466135232884846,0.5598977332110979,0.5598977501431142
15083565,"Wolmirstedt, Stadt",54729424.11264736,rp100,perennial_vegetation,15491646.029300114,9511652.383463178,25429781.627703384,25429780.858674616,0.6139859099203093,0.3740359442607685,0.374035955572089
15083565,"Wolmirstedt, Stadt",54729424.11264736,rp100,water,1276590.5143765947,782284.0398360708,25429781.627703384,25429780.858674616,0.612791675189666,0.03076251504196344,0.030762515972260842
15083580,Zielitz,11433476.449316714,rp100,artificial,1113012.7674287418,21748.433862923834,1982486.6878101362,1982486.6238888905,0.019540147695849528,0.010970279899809695,0.01097028025352404
15083580,Zielitz,11433476.449316714,rp100,open_or_seasonal,5651405.698640131,1435815.7442313328,1982486.6878101362,1982486.6238888905,0.2540634703639885,0.7242498792349226,0.7242499025868857
15083580,Zielitz,11433476.449316714,rp100,perennial_vegetation,4623052.873695338,489612.402982339,1982486.6878101362,1982486.6238888905,0.1059067279477117,0.24696882253629004,0.246968830499297
15083580,Zielitz,11433476.449316714,rp100,water,46004.143322119235,35310.10673354079,1982486.6878101362,1982486.6238888905,0.76754188174532,0.017811018328977784,0.017811018903257814
15084025,Balgstädt,32846131.485708393,rp100,artificial,775750.3642943176,18093.28723728823,328561.49035798607,328561.50042060856,0.0233235948960814,0.055068192007452194,0.055068190320917323
15084025,Balgstädt,32846131.485708393,rp100,open_or_seasonal,27378642.98311553,64243.49420273007,328561.49035798607,328561.50042060856,0.0023464820459636795,0.19552959214037288,0.1955295861520253
15084025,Balgstädt,32846131.485708393,rp100,perennial_vegetation,4649892.705889165,227697.07053330314,328561.49035798607,328561.50042060856,0.04896824183597206,0.6930120455845707,0.6930120243601772
15084025,Balgstädt,32846131.485708393,rp100,water,41843.055141954785,18527.638384664635,328561.49035798607,328561.50042060856,0.4427888528170001,0.05639017026760421,0.05639016854058204
15084130,Elsteraue,80447255.68973264,rp100,artificial,7806030.688041736,158697.5963794909,8524450.116094047,8524450.077040466,0.020330127144209658,0.018616754654927473,0.018616754740217543
15084130,Elsteraue,80447255.68973264,rp100,open_or_seasonal,56967513.31527825,5723217.803495411,8524450.116094047,8524450.077040466,0.10046458885823419,0.6713885031352407,0.6713885062111137
15084130,Elsteraue,80447255.68973264,rp100,perennial_vegetation,14307586.961707413,2627606.93366629,8524450.116094047,8524450.077040466,0.1836512991812507,0.30824356971781713,0.3082435711299921
15084130,Elsteraue,80447255.68973264,rp100,water,1366119.4661173562,14927.782552854449,8524450.116094047,8524450.077040466,0.010927142847382632,0.0017511724920145871,0.0017511725000373402
15084135,"Freyburg (Unstrut), Stadt",46837141.22753964,rp100,artificial,2604947.9887794503,209679.75489840668,1725953.5362628687,1725953.4716482456,0.08049287578929828,0.12148632653948324,0.12148633108757409
15084135,"Freyburg (Unstrut), Stadt",46837141.22753964,rp100,open_or_seasonal,34060923.7229432,652136.935492018,1725953.5362628687,1725953.4716482456,0.01914619053777285,0.3778415361656035,0.3778415503108797
15084135,"Freyburg (Unstrut), Stadt",46837141.22753964,rp100,perennial_vegetation,10078978.14690837,785138.1711539475,1725953.5362628687,1725953.4716482456,0.07789858849875382,0.4549011051907994,0.45490112222095924
15084135,"Freyburg (Unstrut), Stadt",46837141.22753964,rp100,water,92288.18385212032,78998.67471849654,1725953.5362628687,1725953.4716482456,0.8559998845039742,0.04577103210411382,0.045771033817646675
15084150,Gleina,29875109.423009828,rp100,artificial,801617.9186722847,0,19770.416370034953,19770.418112879815,0,0,0
15084150,Gleina,29875109.423009828,rp100,open_or_seasonal,26511560.84201476,803.1702031503296,19770.416370034953,19770.418112879815,3.029509307039699e-5,0.04062485018614252,0.04062484660489244
15084150,Gleina,29875109.423009828,rp100,perennial_vegetation,2545472.5237131603,18218.040380550123,19770.416370034953,19770.418112879815,0.007157036743014966,0.9214798535129645,0.9214797722806698
15084150,Gleina,29875109.423009828,rp100,water,16459.477532507455,749.2057863344995,19770.416370034953,19770.418112879815,0.045518199763924384,0.03789529630089298,0.03789529296026446
15084170,Goseck,14465217.502377346,rp100,artificial,531923.2649679903,5893.230478756115,172850.611564349,172850.59839328312,0.011079098935653347,0.034094357118095456,0.03409435971605594
15084170,Goseck,14465217.502377346,rp100,open_or_seasonal,12102550.329332303,4856.31146165458,172850.611564349,172850.59839328312,4.012634799695563e-4,0.028095425394816537,0.028095427535663617
15084170,Goseck,14465217.502377346,rp100,perennial_vegetation,1811707.8968258875,150005.0462526965,172850.611564349,172850.59839328312,0.0827975892336206,0.8678305786430641,0.8678306447710026
15084170,Goseck,14465217.502377346,rp100,water,19034.150511100626,12096.023371241796,172850.611564349,172850.59839328312,0.6354905812154554,0.06997963884402385,0.06997964417641173
15084207,Gutenborn,34099759.531701475,rp100,artificial,1236037.4449443023,22646.24683951994,662341.7357062199,662341.772723686,0.0183216511216134,0.03419118201176534,0.034191180100862285
15084207,Gutenborn,34099759.531701475,rp100,open_or_seasonal,26833291.843228385,463586.4333911444,662341.7357062199,662341.772723686,0.01727653975887921,0.6999203106185763,0.699920271500892
15084207,Gutenborn,34099759.531701475,rp100,perennial_vegetation,5986824.784743883,151058.22245946495,662341.7357062199,662341.772723686,0.025231776090124416,0.22806689404586525,0.2280668812994874
15084207,Gutenborn,34099759.531701475,rp100,water,43602.469191375494,25050.833016090528,662341.7357062199,662341.772723686,0.5745278531392334,0.03782161332379297,0.03782161120998957
15084246,Kaiserpfalz,41121021.83514975,rp100,artificial,1253720.759532265,49114.702938443595,6891622.348287912,6891622.338923057,0.03917515329072735,0.007126725821046357,0.0071267258307306895
15084246,Kaiserpfalz,41121021.83514975,rp100,open_or_seasonal,34486691.503169715,5035451.577804206,6891622.348287912,6891622.338923057,0.14601144262682872,0.7306627269056849,0.7306627278985645
15084246,Kaiserpfalz,41121021.83514975,rp100,perennial_vegetation,5297315.355900234,1737930.4461650678,6891622.348287912,6891622.338923057,0.3280775882503075,0.2521801628606104,0.2521801632032918
15084246,Kaiserpfalz,41121021.83514975,rp100,water,83290.91688219801,69125.62138019524,6891622.348287912,6891622.338923057,0.8299298887291952,0.010030384412658383,0.010030384426288426
15084250,Karsdorf,19994411.51054447,rp100,artificial,2315874.8225958957,185915.4982773471,2605021.621809479,2605021.3774300786,0.08027873374820486,0.07136812098634636,0.07136812768145404
15084250,Karsdorf,19994411.51054447,rp100,open_or_seasonal,13205108.410545746,946800.9750636762,2605021.621809479,2605021.3774300786,0.07169959879371762,0.3634522520415846,0.3634522861373675
15084250,Karsdorf,19994411.51054447,rp100,perennial_vegetation,4339017.384155384,1377613.9476162212,2605021.621809479,2605021.3774300786,0.3174944522340009,0.5288301394824179,0.5288301890924493
15084250,Karsdorf,19994411.51054447,rp100,water,134409.81280100736,94691.20085223422,2605021.621809479,2605021.3774300786,0.7044961887747272,0.03634948748965108,0.036349490899629223
15084275,Kretzschau,27862618.456292495,rp100,artificial,1696048.9894304809,137082.8341701451,1363997.7788680533,1363997.8256079503,0.08082480814199616,0.10050077521673577,0.10050077177289166
15084275,Kretzschau,27862618.456292495,rp100,open_or_seasonal,21650986.17643569,882645.3288075544,1363997.7788680533,1363997.8256079503,0.04076698038670406,0.6471017346817376,0.6471017125076052
15084275,Kretzschau,27862618.456292495,rp100,perennial_vegetation,4224877.815751005,335124.0216747419,1363997.7788680533,1363997.8256079503,0.07932158899965039,0.24569249808665575,0.24569248966754992
15084275,Kretzschau,27862618.456292495,rp100,water,290703.8282291869,9145.594215611822,1363997.7788680533,1363997.8256079503,0.03146017811778372,0.006704992014870812,0.006704991785111915
15084285,"Laucha an der Unstrut, Stadt",31291212.558839347,rp100,artificial,2043077.7137181985,230935.3509780664,5430191.222385068,5430191.289404978,0.1130330723239044,0.04252803290353265,0.04252803237864784
15084285,"Laucha an der Unstrut, Stadt",31291212.558839347,rp100,open_or_seasonal,22471156.92259086,2229667.6339739407,5430191.222385068,5430191.289404978,0.09922353538158936,0.41060573056479177,0.4106057254970589
15084285,"Laucha an der Unstrut, Stadt",31291212.558839347,rp100,perennial_vegetation,6640217.6226892825,2875866.3536286005,5430191.222385068,5430191.289404978,0.43309820807708366,0.5296068289037991,0.5296068223673439
15084285,"Laucha an der Unstrut, Stadt",31291212.558839347,rp100,water,136757.9913288902,93721.88380446135,5430191.222385068,5430191.289404978,0.6853119360247766,0.01725940762787659,0.017259407414859426
15084315,"Lützen, Stadt",97066621.0122074,rp100,artificial,6231480.291877473,5620.645350122342,346960.6651408368,346960.6419971899,9.019759490291042e-4,0.016199661560600345,0.016199662641181833
15084315,"Lützen, Stadt",97066621.0122074,rp100,open_or_seasonal,81863514.20122261,128634.07376805802,346960.6651408368,346960.6419971899,0.001571323623511595,0.37074540918303645,0.37074543391322135
15084315,"Lützen, Stadt",97066621.0122074,rp100,perennial_vegetation,8736370.041027311,145122.37066264093,346960.6651408368,346960.6419971899,0.0166112893548607,0.4182675018902603,0.41826752979035675
15084315,"Lützen, Stadt",97066621.0122074,rp100,water,235245.28889600313,67583.57536001551,346960.6651408368,346960.6419971899,0.2872898142920633,0.19478742736610294,0.19478744035919465
15084355,"Naumburg (Saale), Stadt",130230899.2403071,rp100,artificial,11484051.784911525,1149428.7237970128,16856769.285501357,16856769.006631702,0.10008912754183198,0.06818796083218899,0.06818796196025528
15084355,"Naumburg (Saale), Stadt",130230899.2403071,rp100,open_or_seasonal,92872557.42982382,10785394.758282099,16856769.285501357,16856769.006631702,0.1161311269632231,0.6398257326544003,0.6398257432393458
15084355,"Naumburg (Saale), Stadt",130230899.2403071,rp100,perennial_vegetation,24933440.506479945,4324210.186151134,16856769.285501357,16856769.006631702,0.17343014434880402,0.25652662814044813,0.2565266323842918
15084355,"Naumburg (Saale), Stadt",130230899.2403071,rp100,water,940839.8400354233,597735.6172711117,16856769.285501357,16856769.006631702,0.6353213287062828,0.035459678372962544,0.03545967895958909
15084360,"Nebra (Unstrut), Stadt",25380112.011272144,rp100,artificial,1718100.6685818515,368240.4138925129,3532261.294900656,3532261.4122568006,0.21432994039660352,0.10425061544119701,0.10425061197756597
15084360,"Nebra (Unstrut), Stadt",25380112.011272144,rp100,open_or_seasonal,18084770.391144283,1512637.4511397632,3532261.294900656,3532261.4122568006,0.08364150710370472,0.4282348685029276,0.428234854275217
15084360,"Nebra (Unstrut), Stadt",25380112.011272144,rp100,perennial_vegetation,5403789.696278012,1554585.5116512952,3532261.294900656,3532261.4122568006,0.287684310276185,0.44011056427098705,0.4401105496487174
15084360,"Nebra (Unstrut), Stadt",25380112.011272144,rp100,water,173449.0417814849,96797.91821708504,3532261.294900656,3532261.4122568006,0.5580769845879765,0.027403951784888397,0.027403950874417243
15084445,Schönburg,14795758.253482584,rp100,artificial,623225.4795278094,30611.810065132417,2349731.026009676,2349730.881469984,0.04911835454533348,0.013027793277734232,0.01302779407911674
15084445,Schönburg,14795758.253482584,rp100,open_or_seasonal,11498535.500329273,1942551.8369475289,2349731.026009676,2349730.881469984,0.16893906505675457,0.826712425994723,0.8267124768485294
15084445,Schönburg,14795758.253482584,rp100,perennial_vegetation,2468942.102294052,236910.68463800751,2349731.026009676,2349730.881469984,0.09595635491730593,0.10082459737544101,0.10082460357749436
15084445,Schönburg,14795758.253482584,rp100,water,205053.77881725933,139656.69435900715,2349731.026009676,2349730.881469984,0.6810734977162599,0.0594351833521017,0.05943518700815575
15084550,"Weißenfels, Stadt",113702064.57760824,rp100,artificial,16596378.100896113,1599479.1025928184,13043635.349982401,13043635.45835824,0.09637519059091908,0.12262525436169729,0.12262525334283911
15084550,"Weißenfels, Stadt",113702064.57760824,rp100,open_or_seasonal,78154701.91523708,4176937.4001246914,13043635.349982401,13043635.45835824,0.053444479957901976,0.32022801067727846,0.3202280080165955
15084550,"Weißenfels, Stadt",113702064.57760824,rp100,perennial_vegetation,17316524.477174982,6253418.749082429,13043635.349982401,13043635.45835824,0.3611243559482793,0.47942299683277073,0.4794229928493821
15084550,"Weißenfels, Stadt",113702064.57760824,rp100,water,1634452.0882111872,1013800.0981824639,13043635.349982401,13043635.45835824,0.6202690831347704,0.07772373812825362,0.0777237374824693
15084565,Wetterzeube,41921179.11773494,rp100,artificial,899531.4531180765,70706.5311783527,4005494.5906717954,4005494.419514315,0.07860373412542745,0.017652384637597003,0.017652385391895314
15084565,Wetterzeube,41921179.11773494,rp100,open_or_seasonal,29737915.662237883,2732530.9828482913,4005494.5906717954,4005494.419514315,0.09188710513151878,0.6821956492493966,0.6821956784000771
15084565,Wetterzeube,41921179.11773494,rp100,perennial_vegetation,11171845.075113134,1148893.9819756849,4005494.5906717954,4005494.419514315,0.10283833818417414,0.28682949282999637,0.2868295050864142
15084565,Wetterzeube,41921179.11773494,rp100,water,111883.71974074452,53363.0946694664,4005494.5906717954,4005494.419514315,0.47695138124759046,0.013322473283010082,0.01332247385228836
15084590,"Zeitz, Stadt",87389709.97641104,rp100,artificial,11111365.506689357,1452185.2956391014,3556160.228633444,3556160.183732271,0.13069368429693404,0.40835766733636325,0.40835767249241284
15084590,"Zeitz, Stadt",87389709.97641104,rp100,open_or_seasonal,61735512.214928955,968847.6875427541,3556160.228633444,3556160.183732271,0.01569352310821949,0.2724420794490077,0.2724420828889452
15084590,"Zeitz, Stadt",87389709.97641104,rp100,perennial_vegetation,13069577.44799815,1057107.0041350708,3556160.228633444,3556160.183732271,0.08088302841779989,0.29726079146363277,0.297260795216939
15084590,"Zeitz, Stadt",87389709.97641104,rp100,water,1473247.6358601707,78020.24131651738,3556160.228633444,3556160.183732271,0.05295799525988342,0.02193946175099621,0.021939462028010604
15085090,Ditfurt,23934830.607724182,rp100,artificial,1022418.2426532449,76663.29051110754,2401174.627526546,2401174.5048029297,0.07498231869588035,0.03192741153944248,0.031927413171247
15085090,Ditfurt,23934830.607724182,rp100,open_or_seasonal,20723190.113868408,1758176.8083049282,2401174.627526546,2401174.5048029297,0.08484103068322084,0.7322153033559368,0.732215340779335
15085090,Ditfurt,23934830.607724182,rp100,perennial_vegetation,1511443.7300191296,81089.47784595551,2401174.627526546,2401174.5048029297,0.05365034518680308,0.033770754078592743,0.03377075580461018
15085090,Ditfurt,23934830.607724182,rp100,water,677776.6501458526,485245.05086455453,2401174.627526546,2401174.5048029297,0.7159365120650488,0.202086531026028,0.20208654135463586
15085135,"Halberstadt, Stadt",143131048.01688698,rp100,artificial,15021266.91838647,374.7686425697266,665234.4255225732,665234.3599795474,2.4949203326584842e-5,5.633632719403059e-4,5.633633274463586e-4
15085135,"Halberstadt, Stadt",143131048.01688698,rp100,open_or_seasonal,113251564.71744871,605009.3339024817,665234.4255225732,665234.3599795474,0.005342171963909896,0.9094678668008171,0.9094679564072466
15085135,"Halberstadt, Stadt",143131048.01688698,rp100,perennial_vegetation,14164850.00614255,59850.3229775217,665234.4255225732,665234.3599795474,0.004225270507740482,0.08996876992724247,0.08996877879152512
15085135,"Halberstadt, Stadt",143131048.01688698,rp100,water,693353.4709785605,0,665234.4255225732,665234.3599795474,0,0,0
15085160,Hedersleben,16506132.18345818,rp100,artificial,864653.930973994,4732.294219468662,1469502.5106078212,1469502.45862995,0.005473050026081469,0.003220337621275157,0.0032203377351819377
15085160,Hedersleben,16506132.18345818,rp100,open_or_seasonal,14524660.504510919,946059.9485912246,1469502.5106078212,1469502.45862995,0.06513473745547492,0.643796075040329,0.6437960978120836
15085160,Hedersleben,16506132.18345818,rp100,perennial_vegetation,1116035.2227074518,518145.32899626356,1469502.5106078212,1469502.45862995,0.4642732760165634,0.35259914512289353,0.35259915759470184
15085160,Hedersleben,16506132.18345818,rp100,water,780.9195583152133,564.9388008644074,1469502.5106078212,1469502.45862995,0.7234276499403199,3.8444221550239835e-4,3.844422291005301e-4
15085185,Huy,167813515.06416866,rp100,artificial,4440340.795457849,3469.9966122226783,7128681.82523247,7128681.864276745,7.814707861550259e-4,4.867655335577443e-4,4.8676553089169644e-4
15085185,Huy,167813515.06416866,rp100,open_or_seasonal,145333408.756938,1289928.2908379864,7128681.82523247,7128681.864276745,0.008875648771132309,0.18094906217755358,0.18094906118648327
15085185,Huy,167813515.06416866,rp100,perennial_vegetation,18020660.503826343,5835283.537782261,7128681.82523247,7128681.864276745,0.3238107469225809,0.8185641722888887,0.8185641678055571
15085185,Huy,167813515.06416866,rp100,water,19116.43997633658,0,7128681.82523247,7128681.864276745,0,0,0
15085235,"Quedlinburg, Welterbestadt",121014978.91458511,rp100,artificial,9651426.137291048,193029.84228518157,1533719.1194004668,1533719.2036563088,0.020000136719624834,0.12585736191424493,0.12585735500019052
15085235,"Quedlinburg, Welterbestadt",121014978.91458511,rp100,open_or_seasonal,81942447.81772037,1228325.941429754,1533719.1194004668,1533719.2036563088,0.01499010554532304,0.800880634460571,0.8008805904636829
15085235,"Quedlinburg, Welterbestadt",121014978.91458511,rp100,perennial_vegetation,29296965.25091745,112315.18661751057,1533719.1194004668,1533719.2036563088,0.0038336798933122727,0.07323060995771817,0.07323060593474794
15085235,"Quedlinburg, Welterbestadt",121014978.91458511,rp100,water,124130.16902435497,48.14906802081987,1533719.1194004668,1533719.2036563088,3.8789174621499774e-4,3.1393667466075157e-5,3.1393665741444024e-5
15085285,"Schwanebeck, Stadt",32953784.911572687,rp100,artificial,1455003.640546725,0,224849.4746191889,224849.46287678552,0,0,0
15085285,"Schwanebeck, Stadt",32953784.911572687,rp100,open_or_seasonal,29029965.623630606,219509.47516980092,224849.4746191889,224849.46287678552,0.007561478990905817,0.9762507808460218,0.9762508318291566
15085285,"Schwanebeck, Stadt",32953784.911572687,rp100,perennial_vegetation,2463908.594778949,5339.99944938798,224849.4746191889,224849.46287678552,0.002167287967055069,0.023749219153978218,0.023749220394243185
15085285,"Schwanebeck, Stadt",32953784.911572687,rp100,water,4905.396786067766,0,224849.4746191889,224849.46287678552,0,0,0
15085287,Selke-Aue,36652455.57898846,rp100,artificial,1061293.6490293161,185.91277838147514,363690.68797246943,363690.6834143797,1.7517562509821415e-4,5.111837738214192e-4,5.111837802280212e-4
15085287,Selke-Aue,36652455.57898846,rp100,open_or_seasonal,33987645.64988844,228588.07511469923,363690.68797246943,363690.6834143797,0.006725622523825787,0.6285233102586416,0.6285233181358454
15085287,Selke-Aue,36652455.57898846,rp100,perennial_vegetation,1584650.9831211218,123278.38912674214,363690.68797246943,363690.6834143797,0.07779529400469846,0.33896493147516066,0.3389649357233656
15085287,Selke-Aue,36652455.57898846,rp100,water,18861.81341138588,11638.310952646596,363690.68797246943,363690.6834143797,0.6170303299480825,0.03200057449237631,0.032000574893435496
15085365,"Wegeleben, Stadt",51815979.08857249,rp100,artificial,1935755.777720198,62998.82222327283,3269898.459616941,3269898.4483071114,0.032544819418009734,0.019266293128457866,0.019266293195095558
15085365,"Wegeleben, Stadt",51815979.08857249,rp100,open_or_seasonal,46616270.811127745,2252388.1438880702,3269898.459616941,3269898.4483071114,0.04831763898519321,0.6888251031966084,0.6888251055790966
15085365,"Wegeleben, Stadt",51815979.08857249,rp100,perennial_vegetation,2311016.866543969,592092.788836934,3269898.459616941,3269898.4483071114,0.25620444290499034,0.1810737538639949,0.18107375449028754
15085365,"Wegeleben, Stadt",51815979.08857249,rp100,water,952929.822624263,362418.70466866356,3269898.459616941,3269898.4483071114,0.3803204559918197,0.11083484981093873,0.11083485019429108
15086005,Biederitz,39884265.67343944,rp100,artificial,5097910.087780311,3183004.05847484,26218601.65086238,26218601.873637293,0.6243743031295315,0.12140251035737998,0.12140250932584391
15086005,Biederitz,39884265.67343944,rp100,open_or_seasonal,27009898.72264203,17272138.9868428,26218601.65086238,26218601.873637293,0.6394744076683191,0.658774225141587,0.6587742195440968
15086005,Biederitz,39884265.67343944,rp100,perennial_vegetation,7111150.7912424095,5123382.163996805,26218601.65086238,26218601.873637293,0.7204715965672392,0.19541019891990644,0.1954101972595399
15086005,Biederitz,39884265.67343944,rp100,water,665302.6516576271,640076.4415479341,26218601.65086238,26218601.873637293,0.9620831060167265,0.02441306558112647,0.02441306537369289
15086015,"Burg, Stadt",165703102.26622188,rp100,artificial,13867165.979021732,2484674.005546025,70867276.02536125,70867275.282094,0.17917676973830438,0.035060949776831205,0.03506095014455602
15086015,"Burg, Stadt",165703102.26622188,rp100,open_or_seasonal,86910231.41230257,47669108.92332411,70867276.02536125,70867275.282094,0.5484867333649317,0.6726533260043009,0.6726533330591961
15086015,"Burg, Stadt",165703102.26622188,rp100,perennial_vegetation,58385667.88432388,15228823.36715725,70867276.02536125,70867275.282094,0.2608315348439489,0.21489217903207278,0.21489218128589613
15086015,"Burg, Stadt",165703102.26622188,rp100,water,6540022.230287532,5484669.729333865,70867276.02536125,70867275.282094,0.8386316645735211,0.07739354518679493,0.07739354599851074
15086035,Elbe-Parey,109148903.85004216,rp100,artificial,5982375.873181684,1964637.3018010666,53510060.96949965,53510060.07718201,0.3284041898150054,0.03671528804500701,0.03671528865726009
