AGS,mun_name,municipality_area_m2,thesis_group,total_area_m2,total_share_of_municipality
15090180,Goldbeck,26866543.111449055,water,742.6245122593336,2.764123799547801e-5
15090220,Hassel,20423004.147187278,artificial,761701.7317679505,0.037296262894450545
15090220,Hassel,20423004.147187278,open_or_seasonal,14992427.831004614,0.7340951273845489
15090220,Hassel,20423004.147187278,perennial_vegetation,4466380.1260347515,0.21869359149348633
15090220,Hassel,20423004.147187278,water,202493.90510582458,0.009914991136782033
15090225,"Havelberg, Hansestadt",150115835.7962599,artificial,3864659.453375559,0.02574451544619682
15090225,"Havelberg, Hansestadt",150115835.7962599,open_or_seasonal,54751840.90733122,0.3647306136418643
15090225,"Havelberg, Hansestadt",150115835.7962599,perennial_vegetation,87219169.8327919,0.5810124519518876
15090225,"Havelberg, Hansestadt",150115835.7962599,water,4280153.017444153,0.02851233512267992
15090245,Hohenberg-Krusemark,63938237.24079598,artificial,1573974.435012008,0.024617107116736855
15090245,Hohenberg-Krusemark,63938237.24079598,open_or_seasonal,46324570.53908546,0.7245206082961564
15090245,Hohenberg-Krusemark,63938237.24079598,perennial_vegetation,15045600.626393775,0.23531459851998993
15090245,Hohenberg-Krusemark,63938237.24079598,water,994085.9534994997,0.01554759712495202
15090270,Iden,37819605.680566885,artificial,680058.6342659763,0.017981642643498413
15090270,Iden,37819605.680566885,open_or_seasonal,27438645.43259938,0.7255137894443562
15090270,Iden,37819605.680566885,perennial_vegetation,9167862.498588553,0.242410314269864
15090270,Iden,37819605.680566885,water,533037.1463077663,0.014094201584488243
15090285,Kamern,68252508.79766643,artificial,1507869.9622292817,0.022092520682270307
15090285,Kamern,68252508.79766643,open_or_seasonal,23139771.43844097,0.3390318077103728
15090285,Kamern,68252508.79766643,perennial_vegetation,42664541.65829228,0.6250985115400035
15090285,Kamern,68252508.79766643,water,940321.291053534,0.013777094902710504
15090310,Klietz,66344740.753763616,artificial,2511600.2111641825,0.037856809486767104
15090310,Klietz,66344740.753763616,open_or_seasonal,20766984.155642778,0.31301628312512025
15090310,Klietz,66344740.753763616,perennial_vegetation,41600546.747367345,0.6270360886896287
15090310,Klietz,66344740.753763616,water,1465601.4959816951,0.02209069595163885
15090415,"Osterburg (Altmark), Hansestadt",231313915.1928002,artificial,6921943.533566484,0.029924457972176223
15090415,"Osterburg (Altmark), Hansestadt",231313915.1928002,open_or_seasonal,159397161.77686006,0.6890945650373108
15090415,"Osterburg (Altmark), Hansestadt",231313915.1928002,perennial_vegetation,64882101.12998232,0.2804937224632728
15090415,"Osterburg (Altmark), Hansestadt",231313915.1928002,water,112692.2961769103,4.8718338489485706e-4
15090435,Rochau,39084353.102531835,artificial,1024072.312967427,0.026201593007844585
15090435,Rochau,39084353.102531835,open_or_seasonal,27357154.47180408,0.6999515739722431
15090435,Rochau,39084353.102531835,perennial_vegetation,10693991.081962503,0.2736131017419797
15090435,Rochau,39084353.102531835,water,9131.37048678629,2.3363238129671824e-4
15090445,"Sandau (Elbe), Stadt",18430084.693683956,artificial,775718.5387185281,0.04208979782845866
15090445,"Sandau (Elbe), Stadt",18430084.693683956,open_or_seasonal,8326959.224629724,0.4518133998311683
15090445,"Sandau (Elbe), Stadt",18430084.693683956,perennial_vegetation,8467214.609693704,0.45942353225297133
15090445,"Sandau (Elbe), Stadt",18430084.693683956,water,860191.9509727035,0.04667325002947457
15090485,Schollene,65600841.33075301,artificial,2460906.1825374216,0.037513332643552146
15090485,Schollene,65600841.33075301,open_or_seasonal,15937835.879065216,0.2429516993342846
15090485,Schollene,65600841.33075301,perennial_vegetation,45770893.46784341,0.6977180862219595
15090485,Schollene,65600841.33075301,water,1431204.8138526909,0.02181686674774027
15090500,Schönhausen (Elbe),74523897.2219562,artificial,2822039.8641803074,0.03786758300864705
15090500,Schönhausen (Elbe),74523897.2219562,open_or_seasonal,31541365.03148868,0.4232382659423772
15090500,Schönhausen (Elbe),74523897.2219562,perennial_vegetation,39223541.04082887,0.5263216565822976
15090500,Schönhausen (Elbe),74523897.2219562,water,936944.1875237607,0.012572399222939708
15090520,"Seehausen (Altmark), Hansestadt",107489946.01460363,artificial,3376168.651089465,0.03140915756559015
15090520,"Seehausen (Altmark), Hansestadt",107489946.01460363,open_or_seasonal,50460368.009599976,0.46944267701785253
15090520,"Seehausen (Altmark), Hansestadt",107489946.01460363,perennial_vegetation,49789528.776206,0.46320172836854506
15090520,"Seehausen (Altmark), Hansestadt",107489946.01460363,water,3863872.2707881313,0.0359463597671096
15090535,"Stendal, Hansestadt",269462495.3888004,artificial,19116337.715040192,0.07094248009340866
15090535,"Stendal, Hansestadt",269462495.3888004,open_or_seasonal,161521290.22361553,0.5994203014803997
15090535,"Stendal, Hansestadt",269462495.3888004,perennial_vegetation,88383595.52548337,0.32799961789842774
15090535,"Stendal, Hansestadt",269462495.3888004,water,441257.2921448828,0.0016375462251553938
15090546,"Tangerhütte, Stadt",296919822.19086444,artificial,9390533.516758919,0.03162649582459518
15090546,"Tangerhütte, Stadt",296919822.19086444,open_or_seasonal,132619234.85864563,0.44664998746158496
15090546,"Tangerhütte, Stadt",296919822.19086444,perennial_vegetation,150469916.38271594,0.5067695220630695
15090546,"Tangerhütte, Stadt",296919822.19086444,water,4440123.091552626,0.014953946350871952
15090550,"Tangermünde, Stadt",90702433.41936386,artificial,5637579.001527609,0.06215466100520359
15090550,"Tangermünde, Stadt",90702433.41936386,open_or_seasonal,48599997.83421782,0.5358180150417255
15090550,"Tangermünde, Stadt",90702433.41936386,perennial_vegetation,32757205.08225346,0.3611502343140024
15090550,"Tangermünde, Stadt",90702433.41936386,water,3707650.3141748435,0.040877076550223025
15090610,"Werben (Elbe), Hansestadt",53284422.1490267,artificial,911872.8071777531,0.017113309488979968
15090610,"Werben (Elbe), Hansestadt",53284422.1490267,open_or_seasonal,33708355.87254498,0.6326118312453296
15090610,"Werben (Elbe), Hansestadt",53284422.1490267,perennial_vegetation,15614034.112574022,0.29303187466131186
15090610,"Werben (Elbe), Hansestadt",53284422.1490267,water,3050154.4686046643,0.05724289286789946
15090631,Wust-Fischbeck,68342324.78104992,artificial,1861347.8340522589,0.02723565286980663
15090631,Wust-Fischbeck,68342324.78104992,open_or_seasonal,33852687.300405934,0.495340002097685
15090631,Wust-Fischbeck,68342324.78104992,perennial_vegetation,32449146.31942676,0.4748030802783624
15090631,Wust-Fischbeck,68342324.78104992,water,179137.02471791845,0.0026211725353479614
15090635,Zehrental,72723029.67642361,artificial,1423419.439395094,0.01957315922794342
15090635,Zehrental,72723029.67642361,open_or_seasonal,30769934.644876212,0.4231112865042207
15090635,Zehrental,72723029.67642361,perennial_vegetation,40493096.191583365,0.5568125581642399
15090635,Zehrental,72723029.67642361,water,36577.76304683348,5.02973586353372e-4
15091010,"Annaburg, Stadt",226459216.16960227,artificial,6690397.035297841,0.029543496389598013
15091010,"Annaburg, Stadt",226459216.16960227,open_or_seasonal,116138599.33433896,0.5128455414566091
15091010,"Annaburg, Stadt",226459216.16960227,perennial_vegetation,101199918.8242957,0.44687922415356224
15091010,"Annaburg, Stadt",226459216.16960227,water,2430273.2088148864,0.010731615387182035
15091020,"Bad Schmiedeberg, Stadt",161130997.6553338,artificial,5390911.197835274,0.03345669843965509
15091020,"Bad Schmiedeberg, Stadt",161130997.6553338,open_or_seasonal,86080511.17959745,0.5342268863979072
15091020,"Bad Schmiedeberg, Stadt",161130997.6553338,perennial_vegetation,68482341.50237639,0.4250103487155408
15091020,"Bad Schmiedeberg, Stadt",161130997.6553338,water,1177222.3313222607,0.00730599542268329
15091060,"Coswig (Anhalt), Stadt",296977392.1551608,artificial,9845297.033651348,0.03315167178957349
15091060,"Coswig (Anhalt), Stadt",296977392.1551608,open_or_seasonal,130203455.60434213,0.4384288469215029
15091060,"Coswig (Anhalt), Stadt",296977392.1551608,perennial_vegetation,154794112.1776119,0.5212319734316244
15091060,"Coswig (Anhalt), Stadt",296977392.1551608,water,2134502.510959519,0.0071874242529691035
15091110,"Gräfenhainichen, Stadt",160051497.85625362,artificial,6532612.934634932,0.040815693836880176
15091110,"Gräfenhainichen, Stadt",160051497.85625362,open_or_seasonal,75492772.47698651,0.47167801294048817
15091110,"Gräfenhainichen, Stadt",160051497.85625362,perennial_vegetation,68765767.38122281,0.42964775901680796
15091110,"Gräfenhainichen, Stadt",160051497.85625362,water,9260330.024751576,0.05785844024445505
15091145,"Jessen (Elster), Stadt",353999982.8112829,artificial,13998691.666037107,0.0395443286603203
15091145,"Jessen (Elster), Stadt",353999982.8112829,open_or_seasonal,184161678.2924561,0.5202307548998739
15091145,"Jessen (Elster), Stadt",353999982.8112829,perennial_vegetation,153622851.08260942,0.4339628772369338
15091145,"Jessen (Elster), Stadt",353999982.8112829,water,2216734.542816443,0.006261962289411134
15091160,"Kemberg, Stadt",236987026.99163863,artificial,6983114.162772454,0.029466229655764373
15091160,"Kemberg, Stadt",236987026.99163863,open_or_seasonal,122272503.50312108,0.5159459783738926
15091160,"Kemberg, Stadt",236987026.99163863,perennial_vegetation,103701165.99000454,0.4375816149365143
15091160,"Kemberg, Stadt",236987026.99163863,water,4030228.126092504,0.01700611285458549
15091241,"Oranienbaum-Wörlitz, Stadt",115835834.00469567,artificial,5489320.495915246,0.04738879417653025
15091241,"Oranienbaum-Wörlitz, Stadt",115835834.00469567,open_or_seasonal,64712679.79468614,0.5586585563156808
15091241,"Oranienbaum-Wörlitz, Stadt",115835834.00469567,perennial_vegetation,42763613.976728976,0.369174309005238
15091241,"Oranienbaum-Wörlitz, Stadt",115835834.00469567,water,2870213.4360135943,0.024778286103566565
15091375,"Wittenberg, Lutherstadt",241891947.94551182,artificial,21543580.480306156,0.08906282603982761
15091375,"Wittenberg, Lutherstadt",241891947.94551182,open_or_seasonal,116032315.70306385,0.4796865571118601
15091375,"Wittenberg, Lutherstadt",241891947.94551182,perennial_vegetation,101336345.17661166,0.4189322796285824
15091375,"Wittenberg, Lutherstadt",241891947.94551182,water,2979689.570638712,0.012318266878854157
15091391,"Zahna-Elster, Stadt",149527206.48905957,artificial,7006121.711287381,0.04685516352370294
15091391,"Zahna-Elster, Stadt",149527206.48905957,open_or_seasonal,76667857.71447262,0.5127351705061257
15091391,"Zahna-Elster, Stadt",149527206.48905957,perennial_vegetation,64701339.72938441,0.4327061358838293
15091391,"Zahna-Elster, Stadt",149527206.48905957,water,1151877.1444605915,0.007703461941856519
16051000,"Erfurt, Stadt",241348282.88698152,artificial,52686501.35659377,0.21830070935812618
16051000,"Erfurt, Stadt",241348282.88698152,open_or_seasonal,153715757.3998079,0.6369042926723032
16051000,"Erfurt, Stadt",241348282.88698152,perennial_vegetation,31638423.80014846,0.13109032068383966
16051000,"Erfurt, Stadt",241348282.88698152,water,3307580.779515498,0.013704596278666588
16052000,"Gera, Stadt",152225023.77741796,artificial,24980001.605778642,0.1640991801867226
16052000,"Gera, Stadt",152225023.77741796,open_or_seasonal,88376483.76644641,0.5805647558687177
16052000,"Gera, Stadt",152225023.77741796,perennial_vegetation,38469141.91673913,0.2527123396806846
16052000,"Gera, Stadt",152225023.77741796,water,399384.45003151597,0.002623645180804782
16053000,"Jena, Stadt",114774805.72667123,artificial,20102442.145851042,0.17514681918716296
16053000,"Jena, Stadt",114774805.72667123,open_or_seasonal,54867623.920475714,0.47804588797248243
16053000,"Jena, Stadt",114774805.72667123,perennial_vegetation,39247201.47412964,0.34194962235522586
16053000,"Jena, Stadt",114774805.72667123,water,557528.3561127343,0.004857584838265394
16055000,"Weimar, Stadt",84361516.43843871,artificial,14619514.82918215,0.17329601750165877
16055000,"Weimar, Stadt",84361516.43843871,open_or_seasonal,51187181.76552945,0.6067598583636458
16055000,"Weimar, Stadt",84361516.43843871,perennial_vegetation,18488650.348053895,0.21915976773065302
16055000,"Weimar, Stadt",84361516.43843871,water,66163.23264236219,7.842821636645615e-4
16062008,Görsbach,7956821.949945353,artificial,517379.9749897867,0.06502344506946521
16062008,Görsbach,7956821.949945353,open_or_seasonal,5883036.183193847,0.7393700927584852
16062008,Görsbach,7956821.949945353,perennial_vegetation,1556405.2336721534,0.19560639203229158
16062008,Görsbach,7956821.949945353,water,0,0
16062064,"Heringen/Helme, Stadt",66732736.770867296,artificial,3072247.042782918,0.046038079531066554
16062064,"Heringen/Helme, Stadt",66732736.770867296,open_or_seasonal,47260653.6613192,0.7082079343395252
16062064,"Heringen/Helme, Stadt",66732736.770867296,perennial_vegetation,14067343.151009189,0.21080123237430895
16062064,"Heringen/Helme, Stadt",66732736.770867296,water,2332486.739030233,0.03495266119594392
16064003,"Bad Langensalza, Stadt",126456585.70906514,artificial,7472833.267947511,0.05909406161842795
16064003,"Bad Langensalza, Stadt",126456585.70906514,open_or_seasonal,101051424.90382268,0.7990997411262443
16064003,"Bad Langensalza, Stadt",126456585.70906514,perennial_vegetation,17908298.062139384,0.14161617571535948
16064003,"Bad Langensalza, Stadt",126456585.70906514,water,24020.20607590427,1.89948241455505e-4
16064004,"Bad Tennstedt, Stadt",27498221.084865674,artificial,1338422.8993108503,0.04867307216638404
16064004,"Bad Tennstedt, Stadt",27498221.084865674,open_or_seasonal,24749563.856283247,0.9000423620095477
16064004,"Bad Tennstedt, Stadt",27498221.084865674,perennial_vegetation,1399688.4287332206,0.05090105372320152
16064004,"Bad Tennstedt, Stadt",27498221.084865674,water,10543.557698223529,3.8342690116876095e-4
16064005,Ballhausen,14763970.830593009,artificial,444314.8330514367,0.03009453473930972
16064005,Ballhausen,14763970.830593009,open_or_seasonal,13636651.246839901,0.9236438762519672
16064005,Ballhausen,14763970.830593009,perennial_vegetation,676055.4493497347,0.0457908957628698
16064005,Ballhausen,14763970.830593009,water,6949.872614312188,0.00047073193885692873
16064019,Großvargula,15220881.260040574,artificial,378851.81359777774,0.02489026798943492
16064019,Großvargula,15220881.260040574,open_or_seasonal,13314652.253842387,0.8747622444698642
16064019,Großvargula,15220881.260040574,perennial_vegetation,1527374.4809976458,0.10034730939051911
16064019,Großvargula,15220881.260040574,water,0,0
16064022,Herbsleben,25026925.58213634,artificial,1449179.3172283275,0.05790480786272523
16064022,Herbsleben,25026925.58213634,open_or_seasonal,21966895.74729249,0.8777304937116195
16064022,Herbsleben,25026925.58213634,perennial_vegetation,1253624.7956245425,0.05009104260570271
16064022,Herbsleben,25026925.58213634,water,357225.1041823846,0.01427363113419588
16065003,"Bad Frankenhausen/Kyffhäuser, Stadt",91131990.57951656,artificial,4177858.0345301847,0.0458440335601451
16065003,"Bad Frankenhausen/Kyffhäuser, Stadt",91131990.57951656,open_or_seasonal,68755198.39278756,0.7544573311256239
16065003,"Bad Frankenhausen/Kyffhäuser, Stadt",91131990.57951656,perennial_vegetation,18178177.998415716,0.19947087606469519
16065003,"Bad Frankenhausen/Kyffhäuser, Stadt",91131990.57951656,water,20750.51127957459,2.276973338080318e-4
16065016,Etzleben,6169882.453137882,artificial,222261.7750966377,0.03602366443522756
16065016,Etzleben,6169882.453137882,open_or_seasonal,5107599.649620253,0.8278277079691571
16065016,Etzleben,6169882.453137882,perennial_vegetation,840020.5877808825,0.13614855617770552
16065016,Etzleben,6169882.453137882,water,0,0
16065019,Gehofen,13550800.709014917,artificial,368101.83279621165,0.027164581687879535
16065019,Gehofen,13550800.709014917,open_or_seasonal,11913400.621107852,0.8791658055440403
16065019,Gehofen,13550800.709014917,perennial_vegetation,1267680.517125038,0.093550229565526
16065019,Gehofen,13550800.709014917,water,1616.495260765882,1.1929149394769559e-4
16065042,Kalbsrieth,11984376.590546284,artificial,476070.8326092077,0.03972428845274688
16065042,Kalbsrieth,11984376.590546284,open_or_seasonal,10076245.065376673,0.8407817452369767
16065042,Kalbsrieth,11984376.590546284,perennial_vegetation,1415243.92454254,0.11809074204651883
16065042,Kalbsrieth,11984376.590546284,water,16815.64835055708,0.0014031308365110857
16065046,Mönchpfiffel-Nikolausrieth,9269989.80810026,artificial,293538.55760900147,0.031665467134872456
16065046,Mönchpfiffel-Nikolausrieth,9269989.80810026,open_or_seasonal,5142814.919530363,0.554781075922704
16065046,Mönchpfiffel-Nikolausrieth,9269989.80810026,perennial_vegetation,3833635.407709126,0.4135533573466538
16065046,Mönchpfiffel-Nikolausrieth,9269989.80810026,water,0,0
16065056,Reinsdorf,11333050.860904051,artificial,646566.5415231668,0.057051410909452975
16065056,Reinsdorf,11333050.860904051,open_or_seasonal,9006483.553224208,0.7947095326549827
16065056,Reinsdorf,11333050.860904051,perennial_vegetation,1676595.1824565162,0.14793855626646082
16065056,Reinsdorf,11333050.860904051,water,3404.606882979845,3.0041397720403907e-4
16065085,Kyffhäuserland,129150645.2294905,artificial,2339687.453677756,0.018115956366461166
16065085,Kyffhäuserland,129150645.2294905,open_or_seasonal,106766262.9921849,0.8266800587985424
16065085,Kyffhäuserland,129150645.2294905,perennial_vegetation,19655973.05340196,0.15219415294809288
16065085,Kyffhäuserland,129150645.2294905,water,388712.62638729234,0.0030097613968291114
16065086,"Artern, Stadt",44877102.87300427,artificial,3755980.0446661687,0.08369479766318808
16065086,"Artern, Stadt",44877102.87300427,open_or_seasonal,31220702.341416202,0.6956933568052797
16065086,"Artern, Stadt",44877102.87300427,perennial_vegetation,9824783.617188072,0.21892642323616104
16065086,"Artern, Stadt",44877102.87300427,water,75633.58155840992,0.0016853490247006819
16065087,"Roßleben-Wiehe, Stadt",72961945.2059014,artificial,4399008.143382216,0.060291815561770545
16065087,"Roßleben-Wiehe, Stadt",72961945.2059014,open_or_seasonal,56052371.65744147,0.768241190654382
16065087,"Roßleben-Wiehe, Stadt",72961945.2059014,perennial_vegetation,12280449.435369788,0.16831307609348806
16065087,"Roßleben-Wiehe, Stadt",72961945.2059014,water,230110.74854309275,0.0031538461302492884
16065088,"An der Schmücke, Stadt",95033858.16494577,artificial,4289125.967790859,0.04513260905756795
16065088,"An der Schmücke, Stadt",95033858.16494577,open_or_seasonal,75853589.4525165,0.7981743656125274
16065088,"An der Schmücke, Stadt",95033858.16494577,perennial_vegetation,13799574.78302885,0.1452069299246757
16065088,"An der Schmücke, Stadt",95033858.16494577,water,1091559.0129755514,0.011486001242641167
16067067,Tonna,30553380.785975747,artificial,1293511.5096244558,0.042336117193884755
16067067,Tonna,30553380.785975747,open_or_seasonal,27394858.002782885,0.8966228056620611
16067067,Tonna,30553380.785975747,perennial_vegetation,1853457.2903241713,0.06066291986826294
16067067,Tonna,30553380.785975747,water,11550.912530940841,3.7805677256648484e-4
16068002,Andisleben,6732502.916401412,artificial,374426.39599490364,0.0556147395172668
16068002,Andisleben,6732502.916401412,open_or_seasonal,6027836.896902637,0.8953337223542672
16068002,Andisleben,6732502.916401412,perennial_vegetation,330239.06869553175,0.049051455721024435
16068002,Andisleben,6732502.916401412,water,0,0
16068005,Büchel,6465064.2897306755,artificial,137430.616601916,0.021257424588989066
16068005,Büchel,6465064.2897306755,open_or_seasonal,5755412.775898631,0.8902328759577413
16068005,Büchel,6465064.2897306755,perennial_vegetation,572223.0563264012,0.08851003341688952
16068005,Büchel,6465064.2897306755,water,0,0
16068009,Elxleben,12186547.95859878,artificial,1715979.3686374477,0.14080930666068234
16068009,Elxleben,12186547.95859878,open_or_seasonal,9465084.196377676,0.776682964571534
16068009,Elxleben,12186547.95859878,perennial_vegetation,713082.4374456606,0.058513899085139404
16068009,Elxleben,12186547.95859878,water,292401.03537533974,0.023993754126985792
16068014,"Gebesee, Stadt",23937622.069045044,artificial,1053200.56771715,0.043997710577906454
16068014,"Gebesee, Stadt",23937622.069045044,open_or_seasonal,19717579.060476683,0.8237066741050476
16068014,"Gebesee, Stadt",23937622.069045044,perennial_vegetation,3146693.5565084866,0.13145389075958536
16068014,"Gebesee, Stadt",23937622.069045044,water,20147.53810979543,8.416683182515959e-4
16068015,Griefstedt,5039260.894747333,artificial,128650.12819033333,0.02552956294134952
16068015,Griefstedt,5039260.894747333,open_or_seasonal,4678367.256615083,0.9283836170283569
16068015,Griefstedt,5039260.894747333,perennial_vegetation,231355.36389536064,0.04591057473061449
16068015,Griefstedt,5039260.894747333,water,884.9193883156167,1.756049958115904e-4
16068044,Riethnordhausen,12511209.372501971,artificial,530900.7603122297,0.04243400813666194
16068044,Riethnordhausen,12511209.372501971,open_or_seasonal,11176374.510932308,0.8933088863093076
16068044,Riethnordhausen,12511209.372501971,perennial_vegetation,580669.9676688805,0.04641197748197855
16068044,Riethnordhausen,12511209.372501971,water,223263.65941073568,0.017845090171813485
16068045,Ringleben,6614911.140140915,artificial,271652.5503513056,0.0410666968302644
16068045,Ringleben,6614911.140140915,open_or_seasonal,5534767.121580109,0.8367107288854985
16068045,Ringleben,6614911.140140915,perennial_vegetation,808490.69848632,0.12222245792240483
16068045,Ringleben,6614911.140140915,water,0,0
16068049,Schwerstedt,12701257.201026253,artificial,289608.5078317362,0.022801562337335865
16068049,Schwerstedt,12701257.201026253,open_or_seasonal,11010977.584676966,0.8669202906769958
16068049,Schwerstedt,12701257.201026253,perennial_vegetation,1312170.2515649642,0.10331026533805973
16068049,Schwerstedt,12701257.201026253,water,88500.00458371236,0.006967814538592417
16068051,"Sömmerda, Stadt",87938799.36311261,artificial,8185740.423999732,0.09308451426769623
16068051,"Sömmerda, Stadt",87938799.36311261,open_or_seasonal,70389009.82942621,0.8004317814117445
16068051,"Sömmerda, Stadt",87938799.36311261,perennial_vegetation,8261121.643542242,0.09394171518570342
16068051,"Sömmerda, Stadt",87938799.36311261,water,1102918.8453791358,0.0125418911034368
16068053,Straußfurt,21965099.792413514,artificial,1418745.1022532615,0.06459087896988655
16068053,Straußfurt,21965099.792413514,open_or_seasonal,16128920.181928085,0.7342976054904528
16068053,Straußfurt,21965099.792413514,perennial_vegetation,2235745.5419391305,0.10178626835610055
16068053,Straußfurt,21965099.792413514,water,2181686.2256373423,0.09932512241036441
16068057,Walschleben,16867652.67604501,artificial,896118.3803789512,0.053126442522236333
16068057,Walschleben,16867652.67604501,open_or_seasonal,14396272.61181163,0.8534840554463652
16068057,Walschleben,16867652.67604501,perennial_vegetation,1574760.579383874,0.0933597940168822
16068057,Walschleben,16867652.67604501,water,500.2136663127603,2.9655203122788412e-5
16068058,"Weißensee, Stadt",55418400.665980585,artificial,2143353.025438082,0.038675836900392745
16068058,"Weißensee, Stadt",55418400.665980585,open_or_seasonal,48753879.90723776,0.8797417341775808
16068058,"Weißensee, Stadt",55418400.665980585,perennial_vegetation,4470230.01201721,0.08066328075687915
16068058,"Weißensee, Stadt",55418400.665980585,water,50933.95206857856,9.190801512943179e-4
16068059,Werningshausen,12703068.068347767,artificial,279309.40124868386,0.02198755448257725
16068059,Werningshausen,12703068.068347767,open_or_seasonal,10412368.69590878,0.8196735339750936
16068059,Werningshausen,12703068.068347767,perennial_vegetation,2010288.9486401877,0.1582522377920043
16068059,Werningshausen,12703068.068347767,water,1100.0390357303554,8.659632695122862e-5
16068062,Wundersleben,6945333.317018308,artificial,306622.10660270863,0.04414793251914714
16068062,Wundersleben,6945333.317018308,open_or_seasonal,6042460.668733584,0.8700029779604105
16068062,Wundersleben,6945333.317018308,perennial_vegetation,593604.1152063349,0.08546805287973916
16068062,Wundersleben,6945333.317018308,water,2646.853835769165,3.8109817267999494e-4
16068064,Kindelbrück,64515744.684145674,artificial,2050696.9035135063,0.03178599136618897
16068064,Kindelbrück,64515744.684145674,open_or_seasonal,55515182.122043386,0.8604904491738105
16068064,Kindelbrück,64515744.684145674,perennial_vegetation,6909502.455625585,0.10709792608692542
16068064,Kindelbrück,64515744.684145674,water,40361.81916694353,6.256119241054376e-4
16071001,"Apolda, Stadt",46278365.56514259,artificial,7682456.461325914,0.16600535406791528
16071001,"Apolda, Stadt",46278365.56514259,open_or_seasonal,33323295.085494347,0.7200620566123417
16071001,"Apolda, Stadt",46278365.56514259,perennial_vegetation,5230676.940686015,0.11302639747125864
16071001,"Apolda, Stadt",46278365.56514259,water,41933.43368318501,9.061131086005718e-4
16071003,"Bad Berka, Stadt",54603342.18409892,artificial,2758063.2749910937,0.05051088751476226
16071003,"Bad Berka, Stadt",54603342.18409892,open_or_seasonal,24849330.525064204,0.45508808675635604
16071003,"Bad Berka, Stadt",54603342.18409892,perennial_vegetation,26898488.114722356,0.49261614836748
16071003,"Bad Berka, Stadt",54603342.18409892,water,97457.68737357849,0.0017848300758769161
16071004,"Bad Sulza, Stadt",93949607.40627933,artificial,4191326.756865788,0.04461249889784693
16071004,"Bad Sulza, Stadt",93949607.40627933,open_or_seasonal,78876945.38213271,0.839566524647987
16071004,"Bad Sulza, Stadt",93949607.40627933,perennial_vegetation,10811248.619036585,0.11507497388769282
16071004,"Bad Sulza, Stadt",93949607.40627933,water,70079.80040843683,7.459296780813678e-4
16071009,Buchfart,7264648.840287894,artificial,74869.54930322987,0.010306010785823865
16071009,Buchfart,7264648.840287894,open_or_seasonal,5399388.955636775,0.7432415625781026
16071009,Buchfart,7264648.840287894,perennial_vegetation,1790216.495307092,0.24642849704985145
16071009,Buchfart,7264648.840287894,water,173.0773310192444,2.382459700727743e-5
16071015,Eberstedt,4115693.94385734,artificial,108205.77074932831,0.026291014887252506
16071015,Eberstedt,4115693.94385734,open_or_seasonal,3326650.9114175765,0.808284327454084
16071015,Eberstedt,4115693.94385734,perennial_vegetation,678075.3737973395,0.16475359515237153
16071015,Eberstedt,4115693.94385734,water,2761.699041898491,6.710166206649836e-4
16071022,Großheringen,6057560.926787112,artificial,604760.6338021853,0.09983566671659481
16071022,Großheringen,6057560.926787112,open_or_seasonal,3479157.8703891817,0.5743496289082317
16071022,Großheringen,6057560.926787112,perennial_vegetation,1899363.7770160954,0.31355256677930016
16071022,Großheringen,6057560.926787112,water,74278.21867847668,0.012262067121770302
16071031,Hetschburg,2807224.2804525387,artificial,82716.75816489477,0.029465674951899605
16071031,Hetschburg,2807224.2804525387,open_or_seasonal,1500254.3392901751,0.5344262479264131
16071031,Hetschburg,2807224.2804525387,perennial_vegetation,1224252.9619381365,0.4361079983750998
16071031,Hetschburg,2807224.2804525387,water,0,0
16071056,Mellingen,14403975.646335885,artificial,1095040.774030516,0.07602350912812567
16071056,Mellingen,14403975.646335885,open_or_seasonal,10805932.01230543,0.7502048238365542
16071056,Mellingen,14403975.646335885,perennial_vegetation,2488708.808386537,0.17277929854176197
16071056,Mellingen,14403975.646335885,water,14292.283294906974,9.922457275566609e-4
16071064,Niedertrebra,9012802.449500132,artificial,513967.7892406669,0.057026412386213185
16071064,Niedertrebra,9012802.449500132,open_or_seasonal,7264074.975066061,0.8059729496754854
16071064,Niedertrebra,9012802.449500132,perennial_vegetation,1229013.7498929931,0.13636310756607747
16071064,Niedertrebra,9012802.449500132,water,5745.567289825047,6.374895402421371e-4
16071069,Obertrebra,3324047.8650238514,artificial,158988.20956655784,0.04782969921686643
16071069,Obertrebra,3324047.8650238514,open_or_seasonal,2548555.218242158,0.7667023225081843
16071069,Obertrebra,3324047.8650238514,perennial_vegetation,616503.9866680857,0.18546784273326403
16071069,Obertrebra,3324047.8650238514,water,0,0
16071071,Oettern,3602836.360627912,artificial,60061.91287905089,0.016670730187863192
16071071,Oettern,3602836.360627912,open_or_seasonal,2278450.379268473,0.6324046254688566
16071071,Oettern,3602836.360627912,perennial_vegetation,1257243.150717615,0.3489592712166642
16071071,Oettern,3602836.360627912,water,7080.63192094853,0.001965293788617837
16071101,Ilmtal-Weinstraße,84678060.70379254,artificial,3289122.3479757532,0.03884267448544013
16071101,Ilmtal-Weinstraße,84678060.70379254,open_or_seasonal,73709687.48454313,0.870469716381233
16071101,Ilmtal-Weinstraße,84678060.70379254,perennial_vegetation,7632477.636001549,0.09013524368136253
16071101,Ilmtal-Weinstraße,84678060.70379254,water,46766.52546091172,5.522862128893458e-4
16073002,Altenbeuthen,8067650.082100825,artificial,111021.80060206194,0.013761355471821819
