Kennziffer,n_variables_available,n_variables_total,coverage_pct,state
08215066,51,51,100,08
08215082,51,51,100,08
08215084,51,51,100,08
08215089,51,51,100,08
08215090,51,51,100,08
08215094,51,51,100,08
08215096,51,51,100,08
08215097,51,51,100,08
08215099,51,51,100,08
08215100,51,51,100,08
08215101,51,51,100,08
08215102,51,51,100,08
08215103,51,51,100,08
08215105,51,51,100,08
08215106,51,51,100,08
08215107,51,51,100,08
08215108,51,51,100,08
08215109,51,51,100,08
08215110,51,51,100,08
08215111,51,51,100,08
08216002,51,51,100,08
08216005,51,51,100,08
08216006,51,51,100,08
08216007,51,51,100,08
08216008,51,51,100,08
08216009,51,51,100,08
08216012,51,51,100,08
08216013,51,51,100,08
08216015,51,51,100,08
08216017,51,51,100,08
08216022,51,51,100,08
08216023,51,51,100,08
08216024,51,51,100,08
08216028,51,51,100,08
08216029,51,51,100,08
08216033,51,51,100,08
08216039,51,51,100,08
08216041,51,51,100,08
08216043,51,51,100,08
08216049,51,51,100,08
08216052,51,51,100,08
08216059,51,51,100,08
08216063,51,51,100,08
08221000,51,51,100,08
08222000,51,51,100,08
08225001,51,51,100,08
08225002,51,51,100,08
08225009,51,51,100,08
08225010,51,51,100,08
08225014,51,51,100,08
08225024,51,51,100,08
08225032,51,51,100,08
08225033,51,51,100,08
08225039,51,51,100,08
08225042,51,51,100,08
08225052,51,51,100,08
08225058,51,51,100,08
08225060,51,51,100,08
08225064,51,51,100,08
08225067,51,51,100,08
08225068,51,51,100,08
08225074,51,51,100,08
08225075,51,51,100,08
08225082,51,51,100,08
08225091,51,51,100,08
08225109,51,51,100,08
08225113,51,51,100,08
08225114,51,51,100,08
08225115,51,51,100,08
08225116,51,51,100,08
08225117,51,51,100,08
08225118,51,51,100,08
08226003,51,51,100,08
08226006,51,51,100,08
08226009,51,51,100,08
08226010,51,51,100,08
08226012,51,51,100,08
08226013,51,51,100,08
08226017,51,51,100,08
08226018,51,51,100,08
08226020,51,51,100,08
08226022,51,51,100,08
08226027,51,51,100,08
08226028,51,51,100,08
08226029,51,51,100,08
08226031,51,51,100,08
08226032,51,51,100,08
08226036,51,51,100,08
08226037,51,51,100,08
08226038,51,51,100,08
08226040,51,51,100,08
08226041,51,51,100,08
08226046,51,51,100,08
08226048,51,51,100,08
08226049,51,51,100,08
08226054,51,51,100,08
08226055,51,51,100,08
08226056,51,51,100,08
08226058,51,51,100,08
08226059,51,51,100,08
08226060,51,51,100,08
08226062,51,51,100,08
08226063,51,51,100,08
08226065,51,51,100,08
08226066,51,51,100,08
08226068,51,51,100,08
08226076,51,51,100,08
08226080,51,51,100,08
08226081,51,51,100,08
08226082,51,51,100,08
08226084,51,51,100,08
08226085,51,51,100,08
08226086,51,51,100,08
08226091,51,51,100,08
08226095,51,51,100,08
08226096,51,51,100,08
08226097,51,51,100,08
08226098,51,51,100,08
08226099,51,51,100,08
08226101,51,51,100,08
08226102,51,51,100,08
08226103,51,51,100,08
08226104,51,51,100,08
08226105,51,51,100,08
08226106,51,51,100,08
08226107,51,51,100,08
08231000,51,51,100,08
08235006,51,51,100,08
08235007,51,51,100,08
08235008,51,51,100,08
08235018,51,51,100,08
08235020,51,51,100,08
08235022,51,51,100,08
08235025,51,51,100,08
08235029,51,51,100,08
08235032,51,51,100,08
08235033,51,51,100,08
08235035,51,51,100,08
08235046,51,51,100,08
08235047,51,51,100,08
08235050,51,51,100,08
08235055,51,51,100,08
08235057,51,51,100,08
08235060,51,51,100,08
08235065,51,51,100,08
08235066,51,51,100,08
08235067,51,51,100,08
08235073,51,51,100,08
08235079,51,51,100,08
08235080,51,51,100,08
08235084,51,51,100,08
08235085,51,51,100,08
08236004,51,51,100,08
08236011,51,51,100,08
08236013,51,51,100,08
08236019,51,51,100,08
08236025,51,51,100,08
08236028,51,51,100,08
08236030,51,51,100,08
08236031,51,51,100,08
08236033,51,51,100,08
08236038,51,51,100,08
08236039,51,51,100,08
08236040,51,51,100,08
08236043,51,51,100,08
08236044,51,51,100,08
08236046,51,51,100,08
08236050,51,51,100,08
08236061,51,51,100,08
08236062,51,51,100,08
08236065,51,51,100,08
08236067,51,51,100,08
08236068,51,51,100,08
08236070,51,51,100,08
08236071,51,51,100,08
08236072,51,51,100,08
08236073,51,51,100,08
08236074,51,51,100,08
08236075,51,51,100,08
08236076,51,51,100,08
08237002,51,51,100,08
08237004,51,51,100,08
08237019,51,51,100,08
08237024,51,51,100,08
08237027,51,51,100,08
08237028,51,51,100,08
08237030,51,51,100,08
08237032,51,51,100,08
08237040,51,51,100,08
08237045,51,51,100,08
08237054,51,51,100,08
08237061,51,51,100,08
08237072,51,51,100,08
08237073,51,51,100,08
08237074,51,51,100,08
08237075,51,51,100,08
08311000,51,51,100,08
08315003,51,51,100,08
08315004,51,51,100,08
08315006,51,51,100,08
08315007,51,51,100,08
08315008,51,51,100,08
08315013,51,51,100,08
08315014,51,51,100,08
08315015,51,51,100,08
08315016,51,51,100,08
08315020,51,51,100,08
08315022,51,51,100,08
08315028,51,51,100,08
08315030,51,51,100,08
08315031,51,51,100,08
08315033,51,51,100,08
08315037,51,51,100,08
08315039,51,51,100,08
08315041,51,51,100,08
08315043,51,51,100,08
08315047,51,51,100,08
08315048,51,51,100,08
08315050,51,51,100,08
08315051,51,51,100,08
08315052,51,51,100,08
08315056,51,51,100,08
08315059,51,51,100,08
08315064,51,51,100,08
08315068,51,51,100,08
08315070,51,51,100,08
08315072,51,51,100,08
08315073,51,51,100,08
08315074,51,51,100,08
08315076,51,51,100,08
08315084,51,51,100,08
08315089,51,51,100,08
08315094,51,51,100,08
08315095,51,51,100,08
08315098,51,51,100,08
08315102,51,51,100,08
08315107,51,51,100,08
08315108,51,51,100,08
08315109,51,51,100,08
08315111,51,51,100,08
08315113,51,51,100,08
08315115,51,51,100,08
08315125,51,51,100,08
08315130,51,51,100,08
08315131,51,51,100,08
08315132,51,51,100,08
08315133,51,51,100,08
08316002,51,51,100,08
08316003,51,51,100,08
08316009,51,51,100,08
08316010,51,51,100,08
08316011,51,51,100,08
08316012,51,51,100,08
08316013,51,51,100,08
08316014,51,51,100,08
08316017,51,51,100,08
08316020,51,51,100,08
08316024,51,51,100,08
08316036,51,51,100,08
08316037,51,51,100,08
08316038,51,51,100,08
08316039,51,51,100,08
08316042,51,51,100,08
08316043,51,51,100,08
08316045,51,51,100,08
08316049,51,51,100,08
08316051,51,51,100,08
08316053,51,51,100,08
08316054,51,51,100,08
08316055,51,51,100,08
08316056,51,51,100,08
08317001,51,51,100,08
08317005,51,51,100,08
08317008,51,51,100,08
08317009,51,51,100,08
08317011,51,51,100,08
08317021,51,51,100,08
08317026,51,51,100,08
08317029,51,51,100,08
08317031,51,51,100,08
08317034,51,51,100,08
08317039,51,51,100,08
08317040,51,51,100,08
08317041,51,51,100,08
08317046,51,51,100,08
08317047,51,51,100,08
08317051,51,51,100,08
08317056,51,51,100,08
08317057,51,51,100,08
08317059,51,51,100,08
08317065,51,51,100,08
08317067,51,51,100,08
08317068,51,51,100,08
08317073,51,51,100,08
08317075,51,51,100,08
08317078,51,51,100,08
08317085,51,51,100,08
08317088,51,51,100,08
08317089,51,51,100,08
08317093,51,51,100,08
08317096,51,51,100,08
08317097,51,51,100,08
08317098,51,51,100,08
08317100,51,51,100,08
08317102,51,51,100,08
08317110,51,51,100,08
08317113,51,51,100,08
08317114,51,51,100,08
08317116,51,51,100,08
08317118,51,51,100,08
08317121,51,51,100,08
08317122,51,51,100,08
08317126,51,51,100,08
08317127,51,51,100,08
08317129,51,51,100,08
08317141,51,51,100,08
08317145,51,51,100,08
08317146,51,51,100,08
08317150,51,51,100,08
08317151,51,51,100,08
08317152,51,51,100,08
08317153,51,51,100,08
08325001,51,51,100,08
08325009,51,51,100,08
08325011,51,51,100,08
08325012,51,51,100,08
08325014,51,51,100,08
08325015,51,51,100,08
08325024,51,51,100,08
08325036,51,51,100,08
08325045,51,51,100,08
08325049,51,51,100,08
08325050,51,51,100,08
08325051,51,51,100,08
08325053,51,51,100,08
08325057,51,51,100,08
08325060,51,51,100,08
08325061,51,51,100,08
08325064,51,51,100,08
08325069,51,51,100,08
08325070,51,51,100,08
08325071,51,51,100,08
08325072,51,51,100,08
08326003,51,51,100,08
08326005,51,51,100,08
08326006,51,51,100,08
08326010,51,51,100,08
08326012,51,51,100,08
08326017,51,51,100,08
08326020,51,51,100,08
08326027,51,51,100,08
08326031,51,51,100,08
08326037,51,51,100,08
08326041,51,51,100,08
08326052,51,51,100,08
08326054,51,51,100,08
08326055,51,51,100,08
08326060,51,51,100,08
08326061,51,51,100,08
08326065,51,51,100,08
08326068,51,51,100,08
08326074,51,51,100,08
08326075,51,51,100,08
08327002,51,51,100,08
08327004,51,51,100,08
08327005,51,51,100,08
08327006,51,51,100,08
08327007,51,51,100,08
08327008,51,51,100,08
08327009,51,51,100,08
08327010,51,51,100,08
08327011,51,51,100,08
08327012,51,51,100,08
08327013,51,51,100,08
08327016,51,51,100,08
08327017,51,51,100,08
08327018,51,51,100,08
08327019,51,51,100,08
08327020,51,51,100,08
08327023,51,51,100,08
08327025,51,51,100,08
08327027,51,51,100,08
08327029,51,51,100,08
08327030,51,51,100,08
08327033,51,51,100,08
08327036,51,51,100,08
08327038,51,51,100,08
08327040,51,51,100,08
08327041,51,51,100,08
08327046,51,51,100,08
08327048,51,51,100,08
08327049,51,51,100,08
08327050,51,51,100,08
08327051,51,51,100,08
08327054,51,51,100,08
08327055,51,51,100,08
08327056,51,51,100,08
08327057,51,51,100,08
08335001,51,51,100,08
08335002,51,51,100,08
08335015,51,51,100,08
08335021,51,51,100,08
08335022,51,51,100,08
08335025,51,51,100,08
08335026,51,51,100,08
08335028,51,51,100,08
08335035,51,51,100,08
08335043,51,51,100,08
08335055,51,51,100,08
08335057,51,51,100,08
08335061,51,51,100,08
08335063,51,51,100,08
08335066,51,51,100,08
08335075,51,51,100,08
08335077,51,51,100,08
08335079,51,51,100,08
08335080,51,51,100,08
08335081,51,51,100,08
08335096,51,51,100,08
08335097,51,51,100,08
08335098,51,51,100,08
08335099,51,51,100,08
08335100,51,51,100,08
08336004,51,51,100,08
08336006,51,51,100,08
08336008,51,51,100,08
08336010,51,51,100,08
08336014,51,51,100,08
08336019,51,51,100,08
08336024,51,51,100,08
08336025,51,51,100,08
08336034,51,51,100,08
08336036,51,51,100,08
08336043,51,51,100,08
08336045,51,51,100,08
08336050,51,51,100,08
08336057,51,51,100,08
08336069,51,51,100,08
08336073,51,51,100,08
08336075,51,51,100,08
08336078,51,51,100,08
08336079,51,51,100,08
08336080,51,51,100,08
08336081,51,51,100,08
08336082,51,51,100,08
08336084,51,51,100,08
08336087,51,51,100,08
08336089,51,51,100,08
08336090,51,51,100,08
08336091,51,51,100,08
08336094,51,51,100,08
08336096,51,51,100,08
08336100,51,51,100,08
08336103,51,51,100,08
08336104,51,51,100,08
08336105,51,51,100,08
08336106,51,51,100,08
08336107,51,51,100,08
08337002,51,51,100,08
08337013,51,51,100,08
08337022,51,51,100,08
08337027,51,51,100,08
08337030,51,51,100,08
08337032,51,51,100,08
08337038,51,51,100,08
08337039,51,51,100,08
08337045,51,51,100,08
08337049,51,51,100,08
08337051,51,51,100,08
08337053,51,51,100,08
08337059,51,51,100,08
08337060,51,51,100,08
08337062,51,51,100,08
08337065,51,51,100,08
08337066,51,51,100,08
08337070,51,51,100,08
08337076,51,51,100,08
08337090,51,51,100,08
08337096,51,51,100,08
08337097,51,51,100,08
08337106,51,51,100,08
08337108,51,51,100,08
08337116,51,51,100,08
08337118,51,51,100,08
08337123,51,51,100,08
08337124,51,51,100,08
08337125,51,51,100,08
08337126,51,51,100,08
08337127,51,51,100,08
08337128,51,51,100,08
08415014,51,51,100,08
08415019,51,51,100,08
08415027,51,51,100,08
08415028,51,51,100,08
08415029,51,51,100,08
08415034,51,51,100,08
08415039,51,51,100,08
08415048,51,51,100,08
08415050,51,51,100,08
08415053,51,51,100,08
08415058,51,51,100,08
08415059,51,51,100,08
08415060,51,51,100,08
08415061,51,51,100,08
08415062,51,51,100,08
08415073,51,51,100,08
08415078,51,51,100,08
08415080,51,51,100,08
08415085,51,51,100,08
08415087,51,51,100,08
08415088,51,51,100,08
08415089,51,51,100,08
08415090,51,51,100,08
08415091,51,51,100,08
08415092,51,51,100,08
08415093,51,51,100,08
08416006,51,51,100,08
08416009,51,51,100,08
08416011,51,51,100,08
08416015,51,51,100,08
08416018,51,51,100,08
08416022,51,51,100,08
08416023,51,51,100,08
08416025,51,51,100,08
08416026,51,51,100,08
08416031,51,51,100,08
08416036,51,51,100,08
08416041,51,51,100,08
08416048,51,51,100,08
08416049,51,51,100,08
08416050,51,51,100,08
08417002,51,51,100,08
08417008,51,51,100,08
08417010,51,51,100,08
08417013,51,51,100,08
08417014,51,51,100,08
08417015,51,51,100,08
08417016,51,51,100,08
08417022,51,51,100,08
08417023,51,51,100,08
08417025,51,51,100,08
08417029,51,51,100,08
08417031,51,51,100,08
08417036,51,51,100,08
08417044,51,51,100,08
08417045,51,51,100,08
08417047,51,51,100,08
08417051,51,51,100,08
08417052,51,51,100,08
08417054,51,51,100,08
08417057,51,51,100,08
08417063,51,51,100,08
08417071,51,51,100,08
08417075,51,51,100,08
08417078,51,51,100,08
08417079,51,51,100,08
08421000,51,51,100,08
08425002,51,51,100,08
08425004,51,51,100,08
08425005,51,51,100,08
08425008,51,51,100,08
08425011,51,51,100,08
08425013,51,51,100,08
08425014,51,51,100,08
08425017,51,51,100,08
08425019,51,51,100,08
08425020,51,51,100,08
08425024,51,51,100,08
08425028,51,51,100,08
08425031,51,51,100,08
08425033,51,51,100,08
08425035,51,51,100,08
08425036,51,51,100,08
08425039,51,51,100,08
08425050,51,51,100,08
08425055,51,51,100,08
08425062,51,51,100,08
08425064,51,51,100,08
08425066,51,51,100,08
08425071,51,51,100,08
08425072,51,51,100,08
08425073,51,51,100,08
08425075,51,51,100,08
08425079,51,51,100,08
08425081,51,51,100,08
08425083,51,51,100,08
08425084,51,51,100,08
08425085,51,51,100,08
08425088,51,51,100,08
08425090,51,51,100,08
08425091,51,51,100,08
08425092,51,51,100,08
08425093,51,51,100,08
08425097,51,51,100,08
08425098,51,51,100,08
08425104,51,51,100,08
08425108,51,51,100,08
08425110,51,51,100,08
08425112,51,51,100,08
08425123,51,51,100,08
08425124,51,51,100,08
08425130,51,51,100,08
08425134,51,51,100,08
08425135,51,51,100,08
08425137,51,51,100,08
08425138,51,51,100,08
08425139,51,51,100,08
08425140,51,51,100,08
08425141,51,51,100,08
08426001,51,51,100,08
08426005,51,51,100,08
08426006,51,51,100,08
08426008,51,51,100,08
08426011,51,51,100,08
08426013,51,51,100,08
08426014,51,51,100,08
08426019,51,51,100,08
08426020,51,51,100,08
08426021,51,51,100,08
08426028,51,51,100,08
08426031,51,51,100,08
08426035,51,51,100,08
08426036,51,51,100,08
08426038,51,51,100,08
08426043,51,51,100,08
08426044,51,51,100,08
08426045,51,51,100,08
08426058,51,51,100,08
08426062,51,51,100,08
08426064,51,51,100,08
08426065,51,51,100,08
08426066,51,51,100,08
08426067,51,51,100,08
08426070,51,51,100,08
08426071,51,51,100,08
08426073,51,51,100,08
08426074,51,51,100,08
08426078,51,51,100,08
08426087,51,51,100,08
08426090,51,51,100,08
08426097,51,51,100,08
08426100,51,51,100,08
08426108,51,51,100,08
08426109,51,51,100,08
08426113,51,51,100,08
08426117,51,51,100,08
08426118,51,51,100,08
08426120,51,51,100,08
08426121,51,51,100,08
08426124,51,51,100,08
08426125,51,51,100,08
08426128,51,51,100,08
08426134,51,51,100,08
08426135,51,51,100,08
08435005,51,51,100,08
08435010,51,51,100,08
08435013,51,51,100,08
08435015,51,51,100,08
08435016,51,51,100,08
08435018,51,51,100,08
08435020,51,51,100,08
08435024,51,51,100,08
08435029,51,51,100,08
08435030,51,51,100,08
08435034,51,51,100,08
08435035,51,51,100,08
08435036,51,51,100,08
08435042,51,51,100,08
08435045,51,51,100,08
08435047,51,51,100,08
08435052,51,51,100,08
08435053,51,51,100,08
08435054,51,51,100,08
08435057,51,51,100,08
08435059,51,51,100,08
08435066,51,51,100,08
08435067,51,51,100,08
08436001,51,51,100,08
08436003,51,51,100,08
08436004,51,51,100,08
08436005,51,51,100,08
08436006,51,51,100,08
08436008,51,51,100,08
08436009,51,51,100,08
08436010,51,51,100,08
08436011,51,51,100,08
08436012,51,51,100,08
08436013,51,51,100,08
08436014,51,51,100,08
08436018,51,51,100,08
08436019,51,51,100,08
08436024,51,51,100,08
08436027,51,51,100,08
08436032,51,51,100,08
08436039,51,51,100,08
08436040,51,51,100,08
08436047,51,51,100,08
08436049,51,51,100,08
08436052,51,51,100,08
08436053,51,51,100,08
08436055,51,51,100,08
08436064,51,51,100,08
08436067,51,51,100,08
08436069,51,51,100,08
08436077,51,51,100,08
08436078,51,51,100,08
08436079,51,51,100,08
08436081,51,51,100,08
08436082,51,51,100,08
08436083,51,51,100,08
08436085,51,51,100,08
08436087,51,51,100,08
08436093,51,51,100,08
08436094,51,51,100,08
08436095,51,51,100,08
08436096,51,51,100,08
08437005,51,51,100,08
08437008,51,51,100,08
08437031,51,51,100,08
08437044,51,51,100,08
08437047,51,51,100,08
08437053,51,51,100,08
08437056,51,51,100,08
08437059,51,51,100,08
08437065,51,51,100,08
08437072,51,51,100,08
08437076,51,51,100,08
08437078,51,51,100,08
08437082,51,51,100,08
08437086,51,51,100,08
08437088,51,51,100,08
08437100,51,51,100,08
08437101,51,51,100,08
08437102,51,51,100,08
08437104,51,51,100,08
08437105,51,51,100,08
08437107,51,51,100,08
08437114,51,51,100,08
08437118,51,51,100,08
08437123,51,51,100,08
08437124,51,51,100,08
09161000,51,51,100,09
09162000,51,51,100,09
09163000,51,51,100,09
09171111,51,51,100,09
09171112,51,51,100,09
09171113,51,51,100,09
09171114,51,51,100,09
09171115,51,51,100,09
09171116,51,51,100,09
09171117,51,51,100,09
09171118,51,51,100,09
09171119,51,51,100,09
09171121,51,51,100,09
09171122,51,51,100,09
09171123,51,51,100,09
09171124,51,51,100,09
09171125,51,51,100,09
09171126,51,51,100,09
09171127,51,51,100,09
09171129,51,51,100,09
09171130,51,51,100,09
09171131,51,51,100,09
09171132,51,51,100,09
09171133,51,51,100,09
09171134,51,51,100,09
09171135,51,51,100,09
09171137,51,51,100,09
09172111,51,51,100,09
09172112,51,51,100,09
09172114,51,51,100,09
09172115,51,51,100,09
09172116,51,51,100,09
09172117,51,51,100,09
09172118,51,51,100,09
09172122,51,51,100,09
09172124,51,51,100,09
09172128,51,51,100,09
09172129,51,51,100,09
09172130,51,51,100,09
09172131,51,51,100,09
09172132,51,51,100,09
09172134,51,51,100,09
09173111,51,51,100,09
09173112,51,51,100,09
09173113,51,51,100,09
09173115,51,51,100,09
09173118,51,51,100,09
09173120,51,51,100,09
09173123,51,51,100,09
09173124,51,51,100,09
09173126,51,51,100,09
09173127,51,51,100,09
09173130,51,51,100,09
09173131,51,51,100,09
09173133,51,51,100,09
09173134,51,51,100,09
09173135,51,51,100,09
09173137,51,51,100,09
09173140,51,51,100,09
09173141,51,51,100,09
09173142,51,51,100,09
09173145,51,51,100,09
09173147,51,51,100,09
09174111,51,51,100,09
09174113,51,51,100,09
09174115,51,51,100,09
09174118,51,51,100,09
09174121,51,51,100,09
09174122,51,51,100,09
09174126,51,51,100,09
09174131,51,51,100,09
09174135,51,51,100,09
09174136,51,51,100,09
09174137,51,51,100,09
09174141,51,51,100,09
09174143,51,51,100,09
09174146,51,51,100,09
09174147,51,51,100,09
09174150,51,51,100,09
09174151,51,51,100,09
09175111,51,51,100,09
09175112,51,51,100,09
09175113,51,51,100,09
09175114,51,51,100,09
09175115,51,51,100,09
09175116,51,51,100,09
09175118,51,51,100,09
09175119,51,51,100,09
09175121,51,51,100,09
09175122,51,51,100,09
09175123,51,51,100,09
09175124,51,51,100,09
09175127,51,51,100,09
09175128,51,51,100,09
09175131,51,51,100,09
09175132,51,51,100,09
09175133,51,51,100,09
09175135,51,51,100,09
09175136,51,51,100,09
09175137,51,51,100,09
09175139,51,51,100,09
09176111,51,51,100,09
09176112,51,51,100,09
09176114,51,51,100,09
09176116,51,51,100,09
09176118,51,51,100,09
09176120,51,51,100,09
09176121,51,51,100,09
09176122,51,51,100,09
09176123,51,51,100,09
09176124,51,51,100,09
09176126,51,51,100,09
09176129,51,51,100,09
09176131,51,51,100,09
09176132,51,51,100,09
09176137,51,51,100,09
09176138,51,51,100,09
09176139,51,51,100,09
09176143,51,51,100,09
09176147,51,51,100,09
09176148,51,51,100,09
09176149,51,51,100,09
09176150,51,51,100,09
09176153,51,51,100,09
09176155,51,51,100,09
09176160,51,51,100,09
09176161,51,51,100,09
09176164,51,51,100,09
09176165,51,51,100,09
09176166,51,51,100,09
09176167,51,51,100,09
09177112,51,51,100,09
09177113,51,51,100,09
09177114,51,51,100,09
09177115,51,51,100,09
09177116,51,51,100,09
09177117,51,51,100,09
09177118,51,51,100,09
09177119,51,51,100,09
09177120,51,51,100,09
09177121,51,51,100,09
09177122,51,51,100,09
09177123,51,51,100,09
09177124,51,51,100,09
09177126,51,51,100,09
09177127,51,51,100,09
09177130,51,51,100,09
09177131,51,51,100,09
09177133,51,51,100,09
09177134,51,51,100,09
09177135,51,51,100,09
09177137,51,51,100,09
09177138,51,51,100,09
09177139,51,51,100,09
09177142,51,51,100,09
09177143,51,51,100,09
09177144,51,51,100,09
09178113,51,51,100,09
09178115,51,51,100,09
09178116,51,51,100,09
09178120,51,51,100,09
09178122,51,51,100,09
09178123,51,51,100,09
09178124,51,51,100,09
09178125,51,51,100,09
09178129,51,51,100,09
09178130,51,51,100,09
09178132,51,51,100,09
09178133,51,51,100,09
09178136,51,51,100,09
09178137,51,51,100,09
09178138,51,51,100,09
09178140,51,51,100,09
09178142,51,51,100,09
09178143,51,51,100,09
09178144,51,51,100,09
09178145,51,51,100,09
09178150,51,51,100,09
09178155,51,51,100,09
09178156,51,51,100,09
09178157,51,51,100,09
09179111,51,51,100,09
09179113,51,51,100,09
09179114,51,51,100,09
09179117,51,51,100,09
09179118,51,51,100,09
09179119,51,51,100,09
09179121,51,51,100,09
09179123,51,51,100,09
09179125,51,51,100,09
09179126,51,51,100,09
09179128,51,51,100,09
09179130,51,51,100,09
09179131,51,51,100,09
09179132,51,51,100,09
09179134,51,51,100,09
09179136,51,51,100,09
09179137,51,51,100,09
09179138,51,51,100,09
09179140,51,51,100,09
09179142,51,51,100,09
09179145,51,51,100,09
09179147,51,51,100,09
09179149,51,51,100,09
09180112,51,51,100,09
09180113,51,51,100,09
09180114,51,51,100,09
09180115,51,51,100,09
09180116,51,51,100,09
09180117,51,51,100,09
09180118,51,51,100,09
09180119,51,51,100,09
09180122,51,51,100,09
09180123,51,51,100,09
09180124,51,51,100,09
09180125,51,51,100,09
09180126,51,51,100,09
09180127,51,51,100,09
09180128,51,51,100,09
09180129,51,51,100,09
09180131,51,51,100,09
09180132,51,51,100,09
09180133,51,51,100,09
09180134,51,51,100,09
09180135,51,51,100,09
09180136,51,51,100,09
09181111,51,51,100,09
09181113,51,51,100,09
09181114,51,51,100,09
09181115,51,51,100,09
09181116,51,51,100,09
09181118,51,51,100,09
09181120,51,51,100,09
09181121,51,51,100,09
09181122,51,51,100,09
09181123,51,51,100,09
09181124,51,51,100,09
09181126,51,51,100,09
09181127,51,51,100,09
09181128,51,51,100,09
09181129,51,51,100,09
09181130,51,51,100,09
09181131,51,51,100,09
09181132,51,51,100,09
09181133,51,51,100,09
09181134,51,51,100,09
09181135,51,51,100,09
09181137,51,51,100,09
09181138,51,51,100,09
09181139,51,51,100,09
09181140,51,51,100,09
09181141,51,51,100,09
09181142,51,51,100,09
09181143,51,51,100,09
09181144,51,51,100,09
09181145,51,51,100,09
09181146,51,51,100,09
09182111,51,51,100,09
09182112,51,51,100,09
09182114,51,51,100,09
09182116,51,51,100,09
09182119,51,51,100,09
09182120,51,51,100,09
09182123,51,51,100,09
09182124,51,51,100,09
09182125,51,51,100,09
09182127,51,51,100,09
09182129,51,51,100,09
09182131,51,51,100,09
09182132,51,51,100,09
09182133,51,51,100,09
09182134,51,51,100,09
09182136,51,51,100,09
09182137,51,51,100,09
09183112,51,51,100,09
09183113,51,51,100,09
09183114,51,51,100,09
09183115,51,51,100,09
09183116,51,51,100,09
09183118,51,51,100,09
09183119,51,51,100,09
09183120,51,51,100,09
09183122,51,51,100,09
09183123,51,51,100,09
09183124,51,51,100,09
09183125,51,51,100,09
09183126,51,51,100,09
09183127,51,51,100,09
09183128,51,51,100,09
09183129,51,51,100,09
09183130,51,51,100,09
09183131,51,51,100,09
09183132,51,51,100,09
09183134,51,51,100,09
09183135,51,51,100,09
09183136,51,51,100,09
09183138,51,51,100,09
09183139,51,51,100,09
09183140,51,51,100,09
09183143,51,51,100,09
09183144,51,51,100,09
09183145,51,51,100,09
09183147,51,51,100,09
09183148,51,51,100,09
09183151,51,51,100,09
09184112,51,51,100,09
09184113,51,51,100,09
09184114,51,51,100,09
09184118,51,51,100,09
09184119,51,51,100,09
09184120,51,51,100,09
09184121,51,51,100,09
09184122,51,51,100,09
09184123,51,51,100,09
09184127,51,51,100,09
09184129,51,51,100,09
09184130,51,51,100,09
09184131,51,51,100,09
09184132,51,51,100,09
09184134,51,51,100,09
09184135,51,51,100,09
09184136,51,51,100,09
09184137,51,51,100,09
09184138,51,51,100,09
09184139,51,51,100,09
09184140,51,51,100,09
09184141,51,51,100,09
09184142,51,51,100,09
09184144,51,51,100,09
09184145,51,51,100,09
09184146,51,51,100,09
09184147,51,51,100,09
09184148,51,51,100,09
09184149,51,51,100,09
09185113,51,51,100,09
09185116,51,51,100,09
09185118,51,51,100,09
09185123,51,51,100,09
09185125,51,51,100,09
09185127,51,51,100,09
09185131,51,51,100,09
09185139,51,51,100,09
09185140,51,51,100,09
09185143,51,51,100,09
09185149,51,51,100,09
09185150,51,51,100,09
09185153,51,51,100,09
09185157,51,51,100,09
09185158,51,51,100,09
09185163,51,51,100,09
09185166,51,51,100,09
09185168,51,51,100,09
09186113,51,51,100,09
09186116,51,51,100,09
09186122,51,51,100,09
09186125,51,51,100,09
09186126,51,51,100,09
09186128,51,51,100,09
09186130,51,51,100,09
09186132,51,51,100,09
09186137,51,51,100,09
09186139,51,51,100,09
09186143,51,51,100,09
09186144,51,51,100,09
09186146,51,51,100,09
09186147,51,51,100,09
09186149,51,51,100,09
09186151,51,51,100,09
09186152,51,51,100,09
09186158,51,51,100,09
09186162,51,51,100,09
09187113,51,51,100,09
09187114,51,51,100,09
09187116,51,51,100,09
09187117,51,51,100,09
09187118,51,51,100,09
09187120,51,51,100,09
09187121,51,51,100,09
09187122,51,51,100,09
09187124,51,51,100,09
09187125,51,51,100,09
09187126,51,51,100,09
09187128,51,51,100,09
09187129,51,51,100,09
09187130,51,51,100,09
09187131,51,51,100,09
09187132,51,51,100,09
09187134,51,51,100,09
09187137,51,51,100,09
09187138,51,51,100,09
09187139,51,51,100,09
09187142,51,51,100,09
09187145,51,51,100,09
09187148,51,51,100,09
09187150,51,51,100,09
09187154,51,51,100,09
09187156,51,51,100,09
09187157,51,51,100,09
09187159,51,51,100,09
09187162,51,51,100,09
09187163,51,51,100,09
09187164,51,51,100,09
09187165,51,51,100,09
09187167,51,51,100,09
09187168,51,51,100,09
09187169,51,51,100,09
09187170,51,51,100,09
09187172,51,51,100,09
09187173,51,51,100,09
09187174,51,51,100,09
09187176,51,51,100,09
09187177,51,51,100,09
09187179,51,51,100,09
09187181,51,51,100,09
09187182,51,51,100,09
09187186,51,51,100,09
09188113,51,51,100,09
09188117,51,51,100,09
09188118,51,51,100,09
09188120,51,51,100,09
09188121,51,51,100,09
09188124,51,51,100,09
09188126,51,51,100,09
